CustomerID,ProductID,Quantity
3374,275586,1
3374,288716,1
3374,436200,1
3374,436201,1
3374,436203,1
3408,431492,2
3420,429717,1
3576,425569,1
3576,425576,1
3579,302702,1
3579,323665,1
3579,345791,1
3579,369603,1
3588,433606,1
3601,273063,1
3601,275757,1
3601,275878,1
3601,334395,1
3612,48275,1
3612,374031,1
3612,424866,1
3632,431502,2
3657,117020,1
3657,161611,1
3657,340553,1
3657,340570,1
3657,345436,1
3752,305394,1
3752,346082,1
3752,383298,1
3752,387051,1
3752,420258,1
3752,421037,1
3752,423004,1
3752,429487,1
3752,429488,1
3827,111392,1
3827,220171,1
3827,227989,1
3827,251272,1
3827,337940,1
3827,355877,1
3827,415701,1
3827,421070,1
3919,65277,1
3919,424241,1
3919,429892,1
3934,93857,1
3934,332495,1
3934,332496,1
3934,412826,1
3961,429264,2
3961,429278,1
3961,429280,1
4058,237563,1
4058,300398,1
4058,302707,1
4058,352023,1
4058,407125,1
4058,418520,1
4200,426484,1
4203,384330,1
4216,136045,1
4216,415537,1
4216,415550,1
4216,415592,1
4360,283882,1
4360,431554,1
4360,431556,1
4361,313119,1
4361,337988,1
4361,387130,1
4658,146025,1
4658,231310,1
4658,262185,1
4658,262193,1
4658,373812,1
4658,379562,1
4658,384308,1
4658,396996,1
4658,427827,1
4658,428558,1
4658,428559,1
4658,429510,1
4658,430011,1
4658,430049,1
4658,432256,1
4684,430933,1
4702,243721,1
4702,410495,1
4702,410502,1
4717,332513,1
4717,367466,1
4717,367483,1
4717,367484,1
4717,374419,1
4717,415525,1
4717,435415,1
4768,95810,1
4768,375318,1
4794,269615,1
4794,422169,1
4794,428720,1
4794,431505,1
4834,422561,1
4834,428450,1
4841,29021,1
4841,38181,1
4841,43146,1
4841,363133,1
4841,376235,1
4841,384295,1
4841,424115,1
4841,425656,1
4841,428687,1
4841,429144,1
4841,434285,1
4846,121028,1
4846,137449,1
4846,225204,1
4846,423060,1
4864,410506,1
4864,410510,1
4864,420256,1
4864,425218,1
4864,426482,1
4864,427477,1
4864,429604,1
4864,429606,1
4864,433518,1
4933,403324,1
4950,337704,1
4950,374301,1
4950,380017,1
4950,433645,1
4998,404956,1
4998,411567,2
5003,95263,1
5003,260469,1
5003,260479,1
5018,336583,1
5018,415126,1
5018,415128,1
5018,433540,1
5018,433856,1
5018,433858,1
5018,433866,1
5033,423056,1
5033,423059,1
5033,423060,1
5033,425569,1
5037,332323,1
5037,363313,1
5037,371770,1
5037,371775,1
5037,373219,1
5037,373228,1
5037,373245,1
5049,407940,1
5122,323350,1
5122,430948,1
5161,328406,1
5161,424224,1
5161,424226,1
5161,427545,1
5161,427546,1
5161,430522,1
5174,361947,1
5174,367458,1
5174,435390,1
5188,426488,1
5230,211434,1
5230,275542,1
5230,324807,1
5230,334427,1
5230,334429,1
5230,404992,1
5259,419613,1
5266,422558,1
5266,422565,1
5271,276310,1
5271,424109,1
5285,291943,1
5285,350504,3
5285,398545,1
5288,237889,1
5288,286269,1
5288,425569,1
5288,425577,1
5294,395113,1
5297,431198,1
5297,431218,1
5299,85173,1
5299,427561,1
5299,428535,1
5336,275746,1
5336,275767,1
5336,282813,1
5336,406917,1
5336,406950,1
5336,406954,1
5336,431611,1
5346,235873,1
5391,346332,1
5391,384330,1
5405,415607,1
5409,192713,1
5409,192720,1
5409,192725,1
5460,97669,1
5460,126167,1
5460,129494,1
5460,129528,1
5460,149132,1
5460,167228,1
5460,167261,1
5460,167269,1
5460,212856,1
5460,272745,1
5460,276309,1
5460,356887,1
5460,396569,1
5460,404746,1
5460,431602,1
5460,434491,1
5460,434493,1
5460,435375,1
5460,435412,1
5460,435477,2
5473,143738,1
5473,356656,1
5473,356658,1
5473,356662,1
5473,356666,1
5473,356908,1
5473,427789,1
5473,427798,1
5473,427800,1
5488,287646,1
5488,323990,1
5488,343027,1
5488,356618,1
5488,409795,1
5488,429810,1
5488,433064,1
5501,398208,1
5501,431463,1
5501,431474,1
5531,242885,1
5531,406589,1
5570,337801,1
5604,412801,1
5604,428951,1
5604,428962,1
5604,433485,1
5604,433491,1
5611,275791,1
5611,429238,1
5637,403353,1
5637,424120,1
5637,424122,1
5637,432747,1
5732,436267,1
5732,436268,1
5745,368777,2
5745,385491,2
5745,430549,2
5786,264670,1
5786,296848,1
5786,385913,1
5786,431283,1
5786,434689,1
5816,126158,1
5816,200982,1
5817,177070,1
5853,390948,1
5853,425572,1
5890,272768,1
5890,431325,1
5890,431566,1
5890,434437,1
5890,435790,1
5890,435814,1
5898,210759,1
5898,210761,1
5898,210779,1
5898,210787,1
5898,418902,1
5932,410506,1
5932,432254,1
5969,48275,1
5969,247531,1
5969,305995,1
5969,398373,1
5969,420162,1
5969,425742,1
5976,367609,1
6014,191427,2
6014,202735,1
6014,329955,1
6014,337431,1
6014,337439,1
6014,347167,1
6014,427572,1
6014,427925,1
6014,427926,1
6014,434513,1
6014,435436,1
6063,52998,1
6063,128688,1
6063,231308,1
6063,231320,1
6063,258773,1
6063,329408,1
6079,213432,1
6088,120313,1
6088,242867,1
6088,275514,1
6088,275951,1
6088,275952,1
6088,275953,1
6088,334381,1
6088,416802,1
6088,429249,1
6088,429258,1
6088,429267,1
6094,126180,1
6094,167247,1
6094,261472,3
6094,264662,1
6109,155089,1
6109,406447,1
6109,431539,1
6109,432122,1
6109,432124,1
6109,432125,1
6111,242345,1
6111,334275,1
6111,334289,1
6133,79582,1
6133,79598,1
6133,152697,1
6133,209949,1
6133,220941,1
6133,240961,1
6133,304636,1
6133,304674,1
6133,304710,1
6133,311211,1
6133,336701,1
6133,336739,1
6133,390938,1
6133,406442,1
6133,428262,1
6133,430881,1
6133,430909,1
6133,435379,1
6133,435438,1
6200,102504,1
6202,157614,1
6202,242875,1
6202,304718,2
6202,320981,1
6202,321059,1
6202,334326,1
6202,369018,1
6202,420095,2
6202,431566,1
6202,433505,1
6202,434678,1
6213,339505,1
6249,431556,2
6249,431567,2
6275,10881,1
6275,219780,1
6275,219785,1
6275,264661,1
6275,264693,1
6275,308811,1
6275,308835,1
6275,308848,1
6275,336567,1
6275,336573,1
6275,336583,1
6275,336592,1
6275,336593,1
6275,353489,1
6275,383884,1
6275,417951,1
6275,425662,1
6275,433539,1
6284,95253,1
6284,157012,1
6284,242878,1
6284,332639,1
6284,431253,1
6308,246888,1
6308,407055,1
6308,409427,1
6326,256888,1
6326,398695,1
6327,407219,1
6328,413039,1
6328,413053,1
6328,413058,1
6328,420531,1
6329,167285,1
6329,432718,1
6329,435367,1
6329,435415,1
6331,224302,1
6331,251639,1
6334,206569,1
6334,245184,1
6334,407224,1
6334,429700,1
6334,429706,1
6338,149020,1
6348,417306,1
6389,305407,1
6389,380761,1
6389,411565,1
6411,275741,1
6411,275810,1
6411,275984,1
6411,275985,1
6411,276026,1
6411,343474,1
6411,343480,1
6411,343483,1
6411,343495,1
6411,343496,1
6411,343499,1
6411,343505,1
6481,21458,1
6481,66673,1
6481,123553,1
6481,123560,1
6481,376545,1
6495,237900,1
6495,405847,1
6498,275738,1
6498,275743,1
6498,275744,1
6507,431505,2
6513,179073,1
6513,226030,1
6513,226036,1
6513,269414,1
6513,320995,1
6513,321098,1
6513,324713,1
6513,345390,1
6513,345429,1
6513,390942,1
6513,390950,1
6513,409792,1
6513,426034,1
6513,427811,1
6513,434682,1
6566,420905,1
6566,431539,1
6566,431547,1
6573,327286,1
6573,415700,1
6573,415705,1
6573,429519,1
6576,39900,1
6576,117011,1
6576,243741,1
6576,243745,1
6576,275771,1
6576,334509,1
6576,420070,1
6576,420079,1
6576,425672,1
6576,428199,1
6576,428215,1
6576,432550,1
6576,432560,1
6576,433831,1
6576,433888,1
6576,433890,1
6576,434740,1
6576,436953,1
6742,316558,1
6742,316559,1
6742,316563,1
6742,316565,1
6742,350537,1
6742,355570,1
6804,275871,1
6804,275912,1
6861,312065,1
6861,386129,1
6861,410019,1
6993,113259,1
6993,428983,1
6993,429511,1
6997,66673,1
6997,66675,1
6997,293962,1
7088,243717,1
7088,412795,1
7088,412797,1
7141,129086,1
7141,295304,1
7141,295309,1
7141,363152,1
7141,427038,1
7141,428517,1
7141,431211,1
7466,429488,1
7466,430033,1
7474,16501,1
